k,coordinates,cluster_id,mse,center,radius
5,"[2.8, 17.3]",4,0.06735793632268768,"[2.7956302521008403, 17.29747899159664]",0.005044817149512844
5,"[1.96, 15.6]",1,0.06735793632268768,"[2.1795290519877675, 15.595107033639147]",0.21958357358066738
5,"[2.1, 15.6]",1,0.06735793632268768,"[2.1795290519877675, 15.595107033639147]",0.07967942789629856
5,"[2.2, 15.6]",1,0.06735793632268768,"[2.1795290519877675, 15.595107033639147]",0.021047584952387507
5,"[2.6, 15.6]",1,0.06735793632268768,"[2.1795290519877675, 15.595107033639147]",0.42049941645870814
5,"[2.1, 15.6]",1,0.06735793632268768,"[2.1795290519877675, 15.595107033639147]",0.07967942789629856
5,"[1.6, 14.0]",2,0.06735793632268768,"[1.4605923913043481, 13.680706521739133]",0.3484003539351862
5,"[2.5, 17.3]",4,0.06735793632268768,"[2.7956302521008403, 17.29747899159664]",0.29564100094637785
5,"[1.2, 13.3]",2,0.06735793632268768,"[1.4605923913043481, 13.680706521739133]",0.4613521974591934
5,"[2.2, 15.6]",1,0.06735793632268768,"[2.1795290519877675, 15.595107033639147]",0.021047584952387507
5,"[2.3, 15.6]",1,0.06735793632268768,"[2.1795290519877675, 15.595107033639147]",0.12057027177034323
5,"[1.12, 13.3]",2,0.06735793632268768,"[1.4605923913043481, 13.680706521739133]",0.5108234848840861
5,"[2.07, 15.6]",1,0.06735793632268768,"[2.1795290519877675, 15.595107033639147]",0.10963828870037848
5,"[2.04, 15.6]",1,0.06735793632268768,"[2.1795290519877675, 15.595107033639147]",0.13961481822648175
5,"[2.0, 15.6]",1,0.06735793632268768,"[2.1795290519877675, 15.595107033639147]",0.1795957171745333
5,"[1.91, 15.6]",1,0.06735793632268768,"[2.1795290519877675, 15.595107033639147]",0.2695734612034967
5,"[1.16, 13.3]",2,0.06735793632268768,"[1.4605923913043481, 13.680706521739133]",0.48507034686195205
5,"[0.97, 12.5]",0,0.06735793632268768,"[1.2298837209302325, 12.003488372093024]",0.5604135482403851
5,"[2.26, 15.6]",1,0.06735793632268768,"[2.1795290519877675, 15.595107033639147]",0.08061956706529644
5,"[1.95, 14.0]",2,0.06735793632268768,"[1.4605923913043481, 13.680706521739133]",0.5843527468140449
5,"[1.44, 13.3]",2,0.06735793632268768,"[1.4605923913043481, 13.680706521739133]",0.38126303554677243
5,"[1.9, 15.6]",1,0.06735793632268768,"[2.1795290519877675, 15.595107033639147]",0.2795718727357752
5,"[2.2, 15.6]",1,0.06735793632268768,"[2.1795290519877675, 15.595107033639147]",0.021047584952387507
5,"[1.3, 12.5]",0,0.06735793632268768,"[1.2298837209302325, 12.003488372093024]",0.5014380213320735
5,"[1.1, 11.6]",0,0.06735793632268768,"[1.2298837209302325, 12.003488372093024]",0.42387810438492957
5,"[1.42, 14.0]",2,0.06735793632268768,"[1.4605923913043481, 13.680706521739133]",0.32186342987628824
5,"[1.91, 15.6]",1,0.06735793632268768,"[2.1795290519877675, 15.595107033639147]",0.2695734612034967
5,"[1.84, 15.6]",1,0.06735793632268768,"[2.1795290519877675, 15.595107033639147]",0.3395643065216373
5,"[2.5, 15.6]",1,0.06735793632268768,"[2.1795290519877675, 15.595107033639147]",0.32050829886239685
5,"[2.8, 17.3]",4,0.06735793632268768,"[2.7956302521008403, 17.29747899159664]",0.005044817149512844
5,"[2.3, 15.6]",1,0.06735793632268768,"[2.1795290519877675, 15.595107033639147]",0.12057027177034323
5,"[2.32, 15.6]",1,0.06735793632268768,"[2.1795290519877675, 15.595107033639147]",0.140556139514657
5,"[1.3, 13.3]",2,0.06735793632268768,"[1.4605923913043481, 13.680706521739133]",0.41319168897686814
5,"[2.37, 15.6]",1,0.06735793632268768,"[2.1795290519877675, 15.595107033639147]",0.19053378481646518
5,"[1.9, 15.6]",1,0.06735793632268768,"[2.1795290519877675, 15.595107033639147]",0.2795718727357752
5,"[3.3, 17.3]",4,0.06735793632268768,"[2.7956302521008403, 17.29747899159664]",0.5043760482806767
5,"[1.1, 13.3]",2,0.06735793632268768,"[1.4605923913043481, 13.680706521739133]",0.5243704114090498
5,"[2.5, 15.6]",1,0.06735793632268768,"[2.1795290519877675, 15.595107033639147]",0.32050829886239685
5,"[1.68, 14.0]",2,0.06735793632268768,"[1.4605923913043481, 13.680706521739133]",0.3874119564668433
5,"[1.32, 14.0]",2,0.06735793632268768,"[1.4605923913043481, 13.680706521739133]",0.3488761180599755
5,"[1.84, 15.6]",1,0.06735793632268768,"[2.1795290519877675, 15.595107033639147]",0.3395643065216373
5,"[1.26, 12.5]",0,0.06735793632268768,"[1.2298837209302325, 12.003488372093024]",0.4974241519185047
5,"[2.2, 15.6]",1,0.06735793632268768,"[2.1795290519877675, 15.595107033639147]",0.021047584952387507
5,"[2.2, 15.6]",1,0.06735793632268768,"[2.1795290519877675, 15.595107033639147]",0.021047584952387507
5,"[1.74, 14.0]",2,0.06735793632268768,"[1.4605923913043481, 13.680706521739133]",0.4242840287554382
5,"[1.34, 13.3]",2,0.06735793632268768,"[1.4605923913043481, 13.680706521739133]",0.3993494466444258
5,"[2.65, 17.3]",4,0.06735793632268768,"[2.7956302521008403, 17.29747899159664]",0.1456520710814787
5,"[2.0, 15.6]",1,0.06735793632268768,"[2.1795290519877675, 15.595107033639147]",0.1795957171745333
5,"[2.2, 15.6]",1,0.06735793632268768,"[2.1795290519877675, 15.595107033639147]",0.021047584952387507
5,"[1.22, 13.3]",2,0.06735793632268768,"[1.4605923913043481, 13.680706521739133]",0.4503578071358958
5,"[2.02, 15.6]",1,0.06735793632268768,"[2.1795290519877675, 15.595107033639147]",0.15960407121350084
5,"[1.64, 14.0]",2,0.06735793632268768,"[1.4605923913043481, 13.680706521739133]",0.3662450208778477
5,"[1.9, 15.6]",1,0.06735793632268768,"[2.1795290519877675, 15.595107033639147]",0.2795718727357752
5,"[1.3, 12.5]",0,0.06735793632268768,"[1.2298837209302325, 12.003488372093024]",0.5014380213320735
5,"[2.2, 15.6]",1,0.06735793632268768,"[2.1795290519877675, 15.595107033639147]",0.021047584952387507
5,"[1.65, 14.0]",2,0.06735793632268768,"[1.4605923913043481, 13.680706521739133]",0.3712459662969123
5,"[2.3, 15.6]",1,0.06735793632268768,"[2.1795290519877675, 15.595107033639147]",0.12057027177034323
5,"[2.94, 15.6]",1,0.06735793632268768,"[2.1795290519877675, 15.595107033639147]",0.7604866888318506
5,"[4.42, 17.3]",3,0.06735793632268768,"[4.173125, 17.2875]",0.24719125313206386
5,"[3.0, 17.3]",4,0.06735793632268768,"[2.7956302521008403, 17.29747899159664]",0.20438529629045216
5,"[4.36, 17.3]",3,0.06735793632268768,"[4.173125, 17.2875]",0.18729259362025022
5,"[1.83, 15.4]",1,0.06735793632268768,"[2.1795290519877675, 15.595107033639147]",0.4002965310353495
5,"[3.0, 17.3]",4,0.06735793632268768,"[2.7956302521008403, 17.29747899159664]",0.20438529629045216
5,"[1.4, 14.0]",2,0.06735793632268768,"[1.4605923913043481, 13.680706521739133]",0.3249919431984465
5,"[4.36, 17.3]",3,0.06735793632268768,"[4.173125, 17.2875]",0.18729259362025022
5,"[1.38, 13.9]",2,0.06735793632268768,"[1.4605923913043481, 13.680706521739133]",0.23363382277380745
5,"[2.5, 17.3]",4,0.06735793632268768,"[2.7956302521008403, 17.29747899159664]",0.29564100094637785
5,"[2.1, 15.6]",1,0.06735793632268768,"[2.1795290519877675, 15.595107033639147]",0.07967942789629856
5,"[1.93, 15.6]",1,0.06735793632268768,"[2.1795290519877675, 15.595107033639147]",0.2495770199872625
5,"[2.2, 15.6]",1,0.06735793632268768,"[2.1795290519877675, 15.595107033639147]",0.021047584952387507
5,"[1.86, 15.6]",1,0.06735793632268768,"[2.1795290519877675, 15.595107033639147]",0.3195665129265108
5,"[2.04, 15.6]",1,0.06735793632268768,"[2.1795290519877675, 15.595107033639147]",0.13961481822648175
5,"[3.58, 17.3]",3,0.06735793632268768,"[4.173125, 17.2875]",0.5932567029751957
5,"[2.2, 15.6]",1,0.06735793632268768,"[2.1795290519877675, 15.595107033639147]",0.021047584952387507
5,"[1.65, 14.0]",2,0.06735793632268768,"[1.4605923913043481, 13.680706521739133]",0.3712459662969123
5,"[4.0, 17.3]",3,0.06735793632268768,"[4.173125, 17.2875]",0.17357567693948336
5,"[2.24, 15.6]",1,0.06735793632268768,"[2.1795290519877675, 15.595107033639147]",0.06066858061061417
5,"[1.44, 13.3]",2,0.06735793632268768,"[1.4605923913043481, 13.680706521739133]",0.38126303554677243
5,"[1.95, 15.6]",1,0.06735793632268768,"[2.1795290519877675, 15.595107033639147]",0.2295811987646456
5,"[2.2, 15.6]",1,0.06735793632268768,"[2.1795290519877675, 15.595107033639147]",0.021047584952387507
5,"[1.32, 14.0]",2,0.06735793632268768,"[1.4605923913043481, 13.680706521739133]",0.3488761180599755
5,"[2.2, 15.6]",1,0.06735793632268768,"[2.1795290519877675, 15.595107033639147]",0.021047584952387507
5,"[1.252, 13.5]",2,0.06735793632268768,"[1.4605923913043481, 13.680706521739133]",0.27598121803688364
5,"[1.48, 14.0]",2,0.06735793632268768,"[1.4605923913043481, 13.680706521739133]",0.31988276060958104
5,"[1.63, 15.6]",1,0.06735793632268768,"[2.1795290519877675, 15.595107033639147]",0.5495508348627841
5,"[2.0, 14.0]",2,0.06735793632268768,"[1.4605923913043481, 13.680706521739133]",0.6268244519629754
5,"[1.95, 14.0]",2,0.06735793632268768,"[1.4605923913043481, 13.680706521739133]",0.5843527468140449
5,"[1.24, 13.3]",2,0.06735793632268768,"[1.4605923913043481, 13.680706521739133]",0.4399982486284221
5,"[1.4, 11.6]",0,0.06735793632268768,"[1.2298837209302325, 12.003488372093024]",0.43788401982582303
5,"[2.5, 17.3]",4,0.06735793632268768,"[2.7956302521008403, 17.29747899159664]",0.29564100094637785
5,"[2.3, 15.6]",1,0.06735793632268768,"[2.1795290519877675, 15.595107033639147]",0.12057027177034323
5,"[3.2, 15.6]",1,0.06735793632268768,"[2.1795290519877675, 15.595107033639147]",1.0204826783717562
5,"[3.49, 17.3]",3,0.06735793632268768,"[4.173125, 17.2875]",0.6832393545639767
5,"[2.2, 15.6]",1,0.06735793632268768,"[2.1795290519877675, 15.595107033639147]",0.021047584952387507
5,"[1.4, 11.6]",0,0.06735793632268768,"[1.2298837209302325, 12.003488372093024]",0.43788401982582303
5,"[1.35, 13.3]",2,0.06735793632268768,"[1.4605923913043481, 13.680706521739133]",0.3964443626905573
5,"[2.0, 15.6]",1,0.06735793632268768,"[2.1795290519877675, 15.595107033639147]",0.1795957171745333
5,"[2.2, 15.6]",1,0.06735793632268768,"[2.1795290519877675, 15.595107033639147]",0.021047584952387507
5,"[2.09, 15.6]",1,0.06735793632268768,"[2.1795290519877675, 15.595107033639147]",0.0896626581673599
5,"[1.8, 15.6]",1,0.06735793632268768,"[2.1795290519877675, 15.595107033639147]",0.37956059124011005
5,"[1.47, 14.0]",2,0.06735793632268768,"[1.4605923913043481, 13.680706521739133]",0.3194320402860263
5,"[2.0, 15.6]",1,0.06735793632268768,"[2.1795290519877675, 15.595107033639147]",0.1795957171745333
5,"[2.63, 17.3]",4,0.06735793632268768,"[2.7956302521008403, 17.29747899159664]",0.16564943674627375
5,"[1.45, 14.0]",2,0.06735793632268768,"[1.4605923913043481, 13.680706521739133]",0.3194691284200516
5,"[2.99, 17.3]",4,0.06735793632268768,"[2.7956302521008403, 17.29747899159664]",0.1943860961636732
5,"[2.7, 17.3]",4,0.06735793632268768,"[2.7956302521008403, 17.29747899159664]",0.09566347579008426
5,"[2.04, 15.6]",1,0.06735793632268768,"[2.1795290519877675, 15.595107033639147]",0.13961481822648175
5,"[1.83, 15.6]",1,0.06735793632268768,"[2.1795290519877675, 15.595107033639147]",0.34956329799233193
5,"[1.6, 14.0]",2,0.06735793632268768,"[1.4605923913043481, 13.680706521739133]",0.3484003539351862
5,"[2.6, 15.6]",1,0.06735793632268768,"[2.1795290519877675, 15.595107033639147]",0.42049941645870814
5,"[1.4, 13.3]",2,0.06735793632268768,"[1.4605923913043481, 13.680706521739133]",0.3854982406946721
5,"[2.33, 15.6]",1,0.06735793632268768,"[2.1795290519877675, 15.595107033639147]",0.15055048095409207
5,"[1.36, 14.0]",2,0.06735793632268768,"[1.4605923913043481, 13.680706521739133]",0.3347643267259074
5,"[2.4, 15.6]",1,0.06735793632268768,"[2.1795290519877675, 15.595107033639147]",0.2205252367354379
5,"[2.4, 15.6]",1,0.06735793632268768,"[2.1795290519877675, 15.595107033639147]",0.2205252367354379
5,"[1.18, 12.5]",0,0.06735793632268768,"[1.2298837209302325, 12.003488372093024]",0.4990112045442274
5,"[2.67, 15.6]",1,0.06735793632268768,"[2.1795290519877675, 15.595107033639147]",0.49049535366181246
5,"[1.88, 15.6]",1,0.06735793632268768,"[2.1795290519877675, 15.595107033639147]",0.29956901392583846
5,"[1.48, 14.0]",2,0.06735793632268768,"[1.4605923913043481, 13.680706521739133]",0.31988276060958104
5,"[2.4, 15.6]",1,0.06735793632268768,"[2.1795290519877675, 15.595107033639147]",0.2205252367354379
5,"[1.9, 15.6]",1,0.06735793632268768,"[2.1795290519877675, 15.595107033639147]",0.2795718727357752
5,"[2.8, 14.0]",2,0.06735793632268768,"[1.4605923913043481, 13.680706521739133]",1.3769390209779542
5,"[1.29, 13.3]",2,0.06735793632268768,"[1.4605923913043481, 13.680706521739133]",0.4171800806194418
5,"[2.2, 15.6]",1,0.06735793632268768,"[2.1795290519877675, 15.595107033639147]",0.021047584952387507
5,"[2.8, 15.6]",1,0.06735793632268768,"[2.1795290519877675, 15.595107033639147]",0.6204902404123749
5,"[2.56, 15.6]",1,0.06735793632268768,"[2.1795290519877675, 15.595107033639147]",0.38050240919228806
5,"[2.05, 15.6]",1,0.06735793632268768,"[2.1795290519877675, 15.595107033639147]",0.1296214350663433
5,"[1.47, 14.0]",2,0.06735793632268768,"[1.4605923913043481, 13.680706521739133]",0.3194320402860263
5,"[1.4, 14.0]",2,0.06735793632268768,"[1.4605923913043481, 13.680706521739133]",0.3249919431984465
5,"[1.4, 13.3]",2,0.06735793632268768,"[1.4605923913043481, 13.680706521739133]",0.3854982406946721
5,"[1.35, 13.3]",2,0.06735793632268768,"[1.4605923913043481, 13.680706521739133]",0.3964443626905573
5,"[2.3, 15.6]",1,0.06735793632268768,"[2.1795290519877675, 15.595107033639147]",0.12057027177034323
5,"[1.5, 12.5]",0,0.06735793632268768,"[1.2298837209302325, 12.003488372093024]",0.5652314577810864
5,"[2.2, 15.6]",1,0.06735793632268768,"[2.1795290519877675, 15.595107033639147]",0.021047584952387507
5,"[2.1, 15.6]",1,0.06735793632268768,"[2.1795290519877675, 15.595107033639147]",0.07967942789629856
5,"[2.1, 15.6]",1,0.06735793632268768,"[2.1795290519877675, 15.595107033639147]",0.07967942789629856
5,"[3.31, 15.6]",1,0.06735793632268768,"[2.1795290519877675, 15.595107033639147]",1.1304815369653254
5,"[2.2, 15.6]",1,0.06735793632268768,"[2.1795290519877675, 15.595107033639147]",0.021047584952387507
5,"[2.8, 17.3]",4,0.06735793632268768,"[2.7956302521008403, 17.29747899159664]",0.005044817149512844
5,"[2.5, 15.6]",1,0.06735793632268768,"[2.1795290519877675, 15.595107033639147]",0.32050829886239685
5,"[1.48, 13.3]",2,0.06735793632268768,"[1.4605923913043481, 13.680706521739133]",0.38120088007504865
5,"[2.1, 15.6]",1,0.06735793632268768,"[2.1795290519877675, 15.595107033639147]",0.07967942789629856
5,"[1.28, 13.3]",2,0.06735793632268768,"[1.4605923913043481, 13.680706521739133]",0.4213680902628139
5,"[1.23, 13.3]",2,0.06735793632268768,"[1.4605923913043481, 13.680706521739133]",0.4450958398167362
5,"[2.59, 15.6]",1,0.06735793632268768,"[2.1795290519877675, 15.595107033639147]",0.4105001099657212
5,"[2.43, 17.3]",4,0.06735793632268768,"[2.7956302521008403, 17.29747899159664]",0.3656389431320106
5,"[1.84, 15.6]",1,0.06735793632268768,"[2.1795290519877675, 15.595107033639147]",0.3395643065216373
5,"[1.9, 15.6]",1,0.06735793632268768,"[2.1795290519877675, 15.595107033639147]",0.2795718727357752
5,"[1.86, 15.6]",1,0.06735793632268768,"[2.1795290519877675, 15.595107033639147]",0.3195665129265108
5,"[1.27, 13.3]",2,0.06735793632268768,"[1.4605923913043481, 13.680706521739133]",0.4257498271494868
5,"[1.29, 13.3]",2,0.06735793632268768,"[1.4605923913043481, 13.680706521739133]",0.4171800806194418
5,"[2.43, 17.3]",4,0.06735793632268768,"[2.7956302521008403, 17.29747899159664]",0.3656389431320106
5,"[2.5, 15.6]",1,0.06735793632268768,"[2.1795290519877675, 15.595107033639147]",0.32050829886239685
5,"[2.04, 15.6]",1,0.06735793632268768,"[2.1795290519877675, 15.595107033639147]",0.13961481822648175
5,"[1.25, 14.0]",2,0.06735793632268768,"[1.4605923913043481, 13.680706521739133]",0.3824885364755481
5,"[4.42, 17.3]",3,0.06735793632268768,"[4.173125, 17.2875]",0.24719125313206386
5,"[2.06, 15.6]",1,0.06735793632268768,"[2.1795290519877675, 15.595107033639147]",0.11962915777059889
5,"[2.1, 15.6]",1,0.06735793632268768,"[2.1795290519877675, 15.595107033639147]",0.07967942789629856
5,"[1.25, 12.5]",0,0.06735793632268768,"[1.2298837209302325, 12.003488372093024]",0.4969189685758114
5,"[1.2, 11.6]",0,0.06735793632268768,"[1.2298837209302325, 12.003488372093024]",0.4045935036439844
5,"[1.34, 13.3]",2,0.06735793632268768,"[1.4605923913043481, 13.680706521739133]",0.3993494466444258
5,"[2.2, 15.6]",1,0.06735793632268768,"[2.1795290519877675, 15.595107033639147]",0.021047584952387507
5,"[0.69, 10.1]",0,0.06735793632268768,"[1.2298837209302325, 12.003488372093024]",1.978570801062935
5,"[1.63, 14.0]",2,0.06735793632268768,"[1.4605923913043481, 13.680706521739133]",0.36145160553510075
5,"[1.05, 13.3]",2,0.06735793632268768,"[1.4605923913043481, 13.680706521739133]",0.5599317525303695
5,"[2.18, 15.6]",1,0.06735793632268768,"[2.1795290519877675, 15.595107033639147]",0.0049155784846405155
5,"[2.0, 15.6]",1,0.06735793632268768,"[2.1795290519877675, 15.595107033639147]",0.1795957171745333
5,"[1.63, 14.0]",2,0.06735793632268768,"[1.4605923913043481, 13.680706521739133]",0.36145160553510075
5,"[1.7, 14.0]",2,0.06735793632268768,"[1.4605923913043481, 13.680706521739133]",0.39907935095829417
5,"[1.88, 15.6]",1,0.06735793632268768,"[2.1795290519877675, 15.595107033639147]",0.29956901392583846
5,"[3.2, 15.6]",1,0.06735793632268768,"[2.1795290519877675, 15.595107033639147]",1.0204826783717562
5,"[2.1, 15.6]",1,0.06735793632268768,"[2.1795290519877675, 15.595107033639147]",0.07967942789629856
5,"[1.28, 13.3]",2,0.06735793632268768,"[1.4605923913043481, 13.680706521739133]",0.4213680902628139
5,"[2.32, 15.6]",1,0.06735793632268768,"[2.1795290519877675, 15.595107033639147]",0.140556139514657
5,"[1.8, 15.6]",1,0.06735793632268768,"[2.1795290519877675, 15.595107033639147]",0.37956059124011005
5,"[2.1, 15.6]",1,0.06735793632268768,"[2.1795290519877675, 15.595107033639147]",0.07967942789629856
5,"[2.24, 15.6]",1,0.06735793632268768,"[2.1795290519877675, 15.595107033639147]",0.06066858061061417
5,"[1.76, 14.0]",2,0.06735793632268768,"[1.4605923913043481, 13.680706521739133]",0.43771365229424997
5,"[2.77, 17.3]",4,0.06735793632268768,"[2.7956302521008403, 17.29747899159664]",0.025753937681885372
5,"[1.8, 15.6]",1,0.06735793632268768,"[2.1795290519877675, 15.595107033639147]",0.37956059124011005
5,"[2.04, 15.6]",1,0.06735793632268768,"[2.1795290519877675, 15.595107033639147]",0.13961481822648175
5,"[2.2, 15.6]",1,0.06735793632268768,"[2.1795290519877675, 15.595107033639147]",0.021047584952387507
5,"[1.1, 14.0]",2,0.06735793632268768,"[1.4605923913043481, 13.680706521739133]",0.48163803621237294
5,"[2.09, 15.6]",1,0.06735793632268768,"[2.1795290519877675, 15.595107033639147]",0.0896626581673599
5,"[2.2, 15.6]",1,0.06735793632268768,"[2.1795290519877675, 15.595107033639147]",0.021047584952387507
5,"[2.3, 15.6]",1,0.06735793632268768,"[2.1795290519877675, 15.595107033639147]",0.12057027177034323
5,"[2.72, 15.6]",1,0.06735793632268768,"[2.1795290519877675, 15.595107033639147]",0.5404930959457762
5,"[2.2, 15.6]",1,0.06735793632268768,"[2.1795290519877675, 15.595107033639147]",0.021047584952387507
5,"[2.04, 15.6]",1,0.06735793632268768,"[2.1795290519877675, 15.595107033639147]",0.13961481822648175
5,"[2.38, 15.6]",1,0.06735793632268768,"[2.1795290519877675, 15.595107033639147]",0.20053065131478437
5,"[1.6, 14.0]",2,0.06735793632268768,"[1.4605923913043481, 13.680706521739133]",0.3484003539351862
5,"[1.2, 13.3]",2,0.06735793632268768,"[1.4605923913043481, 13.680706521739133]",0.4613521974591934
5,"[3.74, 17.3]",3,0.06735793632268768,"[4.173125, 17.2875]",0.43330533763732887
5,"[1.71, 13.3]",2,0.06735793632268768,"[1.4605923913043481, 13.680706521739133]",0.4551281258832412
5,"[1.5, 13.3]",2,0.06735793632268768,"[1.4605923913043481, 13.680706521739133]",0.38274066326667944
5,"[2.1, 15.6]",1,0.06735793632268768,"[2.1795290519877675, 15.595107033639147]",0.07967942789629856
5,"[1.62, 13.3]",2,0.06735793632268768,"[1.4605923913043481, 13.680706521739133]",0.41273265124626884
5,"[1.44, 13.3]",2,0.06735793632268768,"[1.4605923913043481, 13.680706521739133]",0.38126303554677243
5,"[2.0, 15.6]",1,0.06735793632268768,"[2.1795290519877675, 15.595107033639147]",0.1795957171745333
5,"[1.49, 13.3]",2,0.06735793632268768,"[1.4605923913043481, 13.680706521739133]",0.3818406253188687
5,"[2.0, 15.6]",1,0.06735793632268768,"[2.1795290519877675, 15.595107033639147]",0.1795957171745333
5,"[2.0, 15.6]",1,0.06735793632268768,"[2.1795290519877675, 15.595107033639147]",0.1795957171745333
5,"[2.5, 15.6]",1,0.06735793632268768,"[2.1795290519877675, 15.595107033639147]",0.32050829886239685
5,"[1.86, 15.6]",1,0.06735793632268768,"[2.1795290519877675, 15.595107033639147]",0.3195665129265108
5,"[1.16, 13.3]",2,0.06735793632268768,"[1.4605923913043481, 13.680706521739133]",0.48507034686195205
5,"[1.95, 14.0]",2,0.06735793632268768,"[1.4605923913043481, 13.680706521739133]",0.5843527468140449
5,"[2.2, 15.6]",1,0.06735793632268768,"[2.1795290519877675, 15.595107033639147]",0.021047584952387507
5,"[2.15, 15.6]",1,0.06735793632268768,"[2.1795290519877675, 15.595107033639147]",0.029931689412806526
5,"[1.9, 15.6]",1,0.06735793632268768,"[2.1795290519877675, 15.595107033639147]",0.2795718727357752
5,"[2.59, 15.6]",1,0.06735793632268768,"[2.1795290519877675, 15.595107033639147]",0.4105001099657212
5,"[2.7, 15.6]",1,0.06735793632268768,"[2.1795290519877675, 15.595107033639147]",0.5204939469816731
5,"[1.36, 13.3]",2,0.06735793632268768,"[1.4605923913043481, 13.680706521739133]",0.3937718690854327
5,"[2.36, 15.6]",1,0.06735793632268768,"[2.1795290519877675, 15.595107033639147]",0.18053726539482734
5,"[2.1, 15.6]",1,0.06735793632268768,"[2.1795290519877675, 15.595107033639147]",0.07967942789629856
5,"[1.37, 13.3]",2,0.06735793632268768,"[1.4605923913043481, 13.680706521739133]",0.3913367310347295
5,"[2.7, 17.3]",4,0.06735793632268768,"[2.7956302521008403, 17.29747899159664]",0.09566347579008426
5,"[2.2, 15.6]",1,0.06735793632268768,"[2.1795290519877675, 15.595107033639147]",0.021047584952387507
5,"[2.2, 15.6]",1,0.06735793632268768,"[2.1795290519877675, 15.595107033639147]",0.021047584952387507
5,"[1.84, 15.6]",1,0.06735793632268768,"[2.1795290519877675, 15.595107033639147]",0.3395643065216373
5,"[1.7, 14.0]",2,0.06735793632268768,"[1.4605923913043481, 13.680706521739133]",0.39907935095829417
5,"[2.04, 15.6]",1,0.06735793632268768,"[2.1795290519877675, 15.595107033639147]",0.13961481822648175
5,"[4.33, 17.3]",3,0.06735793632268768,"[4.173125, 17.2875]",0.15737221999133164
5,"[1.85, 15.6]",1,0.06735793632268768,"[2.1795290519877675, 15.595107033639147]",0.3295653762514581
5,"[1.86, 15.6]",1,0.06735793632268768,"[2.1795290519877675, 15.595107033639147]",0.3195665129265108
5,"[1.17, 15.0]",1,0.06735793632268768,"[2.1795290519877675, 15.595107033639147]",1.1718793829972884
5,"[1.96, 14.0]",2,0.06735793632268768,"[1.4605923913043481, 13.680706521739133]",0.5927531399183241
5,"[1.68, 14.0]",2,0.06735793632268768,"[1.4605923913043481, 13.680706521739133]",0.3874119564668433
5,"[1.59, 11.6]",0,0.06735793632268768,"[1.2298837209302325, 12.003488372093024]",0.5408203036733491
5,"[1.2, 12.5]",0,0.06735793632268768,"[1.2298837209302325, 12.003488372093024]",0.49741012597601136
5,"[1.17, 14.0]",2,0.06735793632268768,"[1.4605923913043481, 13.680706521739133]",0.43173170273203526
5,"[2.04, 15.6]",1,0.06735793632268768,"[2.1795290519877675, 15.595107033639147]",0.13961481822648175
5,"[2.1, 15.6]",1,0.06735793632268768,"[2.1795290519877675, 15.595107033639147]",0.07967942789629856
5,"[1.88, 15.6]",1,0.06735793632268768,"[2.1795290519877675, 15.595107033639147]",0.29956901392583846
5,"[2.36, 15.6]",1,0.06735793632268768,"[2.1795290519877675, 15.595107033639147]",0.18053726539482734
5,"[2.6, 17.0]",4,0.06735793632268768,"[2.7956302521008403, 17.29747899159664]",0.356040652142972
5,"[2.4, 15.6]",1,0.06735793632268768,"[2.1795290519877675, 15.595107033639147]",0.2205252367354379
5,"[1.86, 15.6]",1,0.06735793632268768,"[2.1795290519877675, 15.595107033639147]",0.3195665129265108
5,"[2.0, 15.6]",1,0.06735793632268768,"[2.1795290519877675, 15.595107033639147]",0.1795957171745333
5,"[1.21, 13.3]",2,0.06735793632268768,"[1.4605923913043481, 13.680706521739133]",0.45577845744872547
5,"[2.65, 15.6]",1,0.06735793632268768,"[2.1795290519877675, 15.595107033639147]",0.4704963911055399
5,"[3.0, 17.3]",4,0.06735793632268768,"[2.7956302521008403, 17.29747899159664]",0.20438529629045216
5,"[2.3, 15.6]",1,0.06735793632268768,"[2.1795290519877675, 15.595107033639147]",0.12057027177034323
5,"[2.4, 15.6]",1,0.06735793632268768,"[2.1795290519877675, 15.595107033639147]",0.2205252367354379
5,"[1.95, 15.6]",1,0.06735793632268768,"[2.1795290519877675, 15.595107033639147]",0.2295811987646456
5,"[2.3, 15.6]",1,0.06735793632268768,"[2.1795290519877675, 15.595107033639147]",0.12057027177034323
5,"[2.2, 15.6]",1,0.06735793632268768,"[2.1795290519877675, 15.595107033639147]",0.021047584952387507
5,"[1.5, 14.0]",2,0.06735793632268768,"[1.4605923913043481, 13.680706521739133]",0.3217161557693872
5,"[4.42, 17.3]",3,0.06735793632268768,"[4.173125, 17.2875]",0.24719125313206386
5,"[1.89, 15.6]",1,0.06735793632268768,"[2.1795290519877675, 15.595107033639147]",0.2895703939713863
5,"[2.65, 15.6]",1,0.06735793632268768,"[2.1795290519877675, 15.595107033639147]",0.4704963911055399
5,"[1.29, 13.3]",2,0.06735793632268768,"[1.4605923913043481, 13.680706521739133]",0.4171800806194418
5,"[1.24, 14.0]",2,0.06735793632268768,"[1.4605923913043481, 13.680706521739133]",0.38808417690147284
5,"[2.62, 15.6]",1,0.06735793632268768,"[2.1795290519877675, 15.595107033639147]",0.44049812390361365
5,"[4.2, 17.3]",3,0.06735793632268768,"[4.173125, 17.2875]",0.02963976425344853
5,"[2.2, 15.6]",1,0.06735793632268768,"[2.1795290519877675, 15.595107033639147]",0.021047584952387507
